# time[s], T9[GK], density[g/cm^3], R[km], Ye

8.6783e-02 1.3603e+00 5.0434e+05 2.6510e+03 0.21153
8.6976e-02 1.3578e+00 5.0160e+05 2.6558e+03 0.21168
8.7173e-02 1.3553e+00 4.9883e+05 2.6607e+03 0.21183
8.7374e-02 1.3527e+00 4.9602e+05 2.6657e+03 0.21199
8.7578e-02 1.3502e+00 4.9318e+05 2.6708e+03 0.21215
8.7787e-02 1.3475e+00 4.9031e+05 2.6760e+03 0.21231
8.7999e-02 1.3449e+00 4.8741e+05 2.6813e+03 0.21248
8.8213e-02 1.3422e+00 4.8451e+05 2.6867e+03 0.21265
8.8429e-02 1.3395e+00 4.8161e+05 2.6921e+03 0.21282
8.8641e-02 1.3369e+00 4.7878e+05 2.6974e+03 0.21299
8.8856e-02 1.3342e+00 4.7593e+05 2.7027e+03 0.21316
8.9075e-02 1.3315e+00 4.7306e+05 2.7082e+03 0.21334
8.9297e-02 1.3288e+00 4.7016e+05 2.7137e+03 0.21352
8.9524e-02 1.3261e+00 4.6724e+05 2.7194e+03 0.21371
8.9752e-02 1.3233e+00 4.6431e+05 2.7251e+03 0.21389
8.9981e-02 1.3205e+00 4.6141e+05 2.7308e+03 0.21408
9.0209e-02 1.3178e+00 4.5854e+05 2.7365e+03 0.21427
9.0437e-02 1.3150e+00 4.5569e+05 2.7422e+03 0.21446
9.0664e-02 1.3123e+00 4.5287e+05 2.7478e+03 0.21465
9.0859e-02 1.3100e+00 4.5048e+05 2.7527e+03 0.21481
9.1055e-02 1.3077e+00 4.4809e+05 2.7576e+03 0.21498
9.1252e-02 1.3053e+00 4.4570e+05 2.7625e+03 0.21514
9.1451e-02 1.3030e+00 4.4330e+05 2.7675e+03 0.21531
9.1652e-02 1.3006e+00 4.4090e+05 2.7725e+03 0.21548
9.1855e-02 1.2983e+00 4.3849e+05 2.7776e+03 0.21565
9.2060e-02 1.2959e+00 4.3608e+05 2.7827e+03 0.21583
9.2266e-02 1.2935e+00 4.3367e+05 2.7878e+03 0.21601
9.2475e-02 1.2911e+00 4.3125e+05 2.7930e+03 0.21618
9.2685e-02 1.2887e+00 4.2883e+05 2.7983e+03 0.21637
9.2897e-02 1.2862e+00 4.2641e+05 2.8036e+03 0.21655
9.3111e-02 1.2838e+00 4.2398e+05 2.8089e+03 0.21674
9.3327e-02 1.2813e+00 4.2155e+05 2.8143e+03 0.21692
9.3545e-02 1.2789e+00 4.1911e+05 2.8197e+03 0.21711
9.3762e-02 1.2764e+00 4.1671e+05 2.8251e+03 0.21730
9.3978e-02 1.2740e+00 4.1433e+05 2.8305e+03 0.21749
9.4193e-02 1.2716e+00 4.1199e+05 2.8359e+03 0.21768
9.4406e-02 1.2692e+00 4.0968e+05 2.8412e+03 0.21787
9.4619e-02 1.2668e+00 4.0739e+05 2.8465e+03 0.21806
9.4831e-02 1.2645e+00 4.0513e+05 2.8518e+03 0.21825
9.5042e-02 1.2621e+00 4.0289e+05 2.8571e+03 0.21844
9.5253e-02 1.2598e+00 4.0068e+05 2.8623e+03 0.21863
9.5463e-02 1.2575e+00 3.9848e+05 2.8676e+03 0.21882
9.5673e-02 1.2552e+00 3.9630e+05 2.8728e+03 0.21901
9.5884e-02 1.2529e+00 3.9414e+05 2.8781e+03 0.21920
9.6094e-02 1.2507e+00 3.9199e+05 2.8833e+03 0.21939
9.6267e-02 1.2488e+00 3.9023e+05 2.8876e+03 0.21954
9.6439e-02 1.2469e+00 3.8850e+05 2.8919e+03 0.21970
9.6611e-02 1.2451e+00 3.8678e+05 2.8962e+03 0.21986
9.6783e-02 1.2432e+00 3.8506e+05 2.9005e+03 0.22001
9.6955e-02 1.2414e+00 3.8335e+05 2.9048e+03 0.22017
9.7094e-02 1.2399e+00 3.8199e+05 2.9083e+03 0.22030
9.7231e-02 1.2385e+00 3.8064e+05 2.9117e+03 0.22042
9.7368e-02 1.2370e+00 3.7930e+05 2.9151e+03 0.22055
9.7506e-02 1.2356e+00 3.7797e+05 2.9185e+03 0.22068
9.7643e-02 1.2341e+00 3.7664e+05 2.9220e+03 0.22080
9.7781e-02 1.2327e+00 3.7532e+05 2.9254e+03 0.22093
9.7918e-02 1.2312e+00 3.7399e+05 2.9288e+03 0.22106
9.8056e-02 1.2298e+00 3.7268e+05 2.9323e+03 0.22118
9.8195e-02 1.2283e+00 3.7137e+05 2.9357e+03 0.22131
9.8333e-02 1.2269e+00 3.7006e+05 2.9392e+03 0.22144
9.8472e-02 1.2254e+00 3.6875e+05 2.9426e+03 0.22157
9.8611e-02 1.2240e+00 3.6745e+05 2.9461e+03 0.22170
9.8750e-02 1.2226e+00 3.6616e+05 2.9496e+03 0.22183
9.8889e-02 1.2211e+00 3.6487e+05 2.9531e+03 0.22196
9.9029e-02 1.2197e+00 3.6358e+05 2.9565e+03 0.22209
9.9169e-02 1.2182e+00 3.6229e+05 2.9600e+03 0.22222
9.9309e-02 1.2168e+00 3.6101e+05 2.9635e+03 0.22235
9.9450e-02 1.2154e+00 3.5973e+05 2.9670e+03 0.22248
9.9591e-02 1.2139e+00 3.5846e+05 2.9706e+03 0.22261
9.9732e-02 1.2125e+00 3.5719e+05 2.9741e+03 0.22275
9.9873e-02 1.2111e+00 3.5592e+05 2.9776e+03 0.22288
1.0001e-01 1.2096e+00 3.5465e+05 2.9811e+03 0.22301
1.0016e-01 1.2082e+00 3.5339e+05 2.9847e+03 0.22315
1.0030e-01 1.2067e+00 3.5213e+05 2.9882e+03 0.22328
1.0044e-01 1.2053e+00 3.5087e+05 2.9918e+03 0.22342
1.0059e-01 1.2039e+00 3.4962e+05 2.9954e+03 0.22355
1.0073e-01 1.2024e+00 3.4836e+05 2.9990e+03 0.22369
1.0087e-01 1.2010e+00 3.4711e+05 3.0026e+03 0.22382
1.0102e-01 1.1995e+00 3.4586e+05 3.0062e+03 0.22396
1.0116e-01 1.1981e+00 3.4462e+05 3.0098e+03 0.22410
1.0131e-01 1.1966e+00 3.4337e+05 3.0134e+03 0.22424
1.0146e-01 1.1952e+00 3.4212e+05 3.0171e+03 0.22438
1.0160e-01 1.1938e+00 3.4088e+05 3.0208e+03 0.22452
1.0175e-01 1.1923e+00 3.3964e+05 3.0244e+03 0.22466
1.0190e-01 1.1908e+00 3.3839e+05 3.0281e+03 0.22480
1.0205e-01 1.1894e+00 3.3715e+05 3.0319e+03 0.22494
1.0220e-01 1.1879e+00 3.3591e+05 3.0356e+03 0.22508
1.0235e-01 1.1865e+00 3.3467e+05 3.0393e+03 0.22523
1.0250e-01 1.1850e+00 3.3342e+05 3.0431e+03 0.22537
1.0265e-01 1.1835e+00 3.3218e+05 3.0469e+03 0.22552
1.0280e-01 1.1820e+00 3.3093e+05 3.0507e+03 0.22567
1.0296e-01 1.1805e+00 3.2968e+05 3.0546e+03 0.22581
1.0311e-01 1.1790e+00 3.2843e+05 3.0585e+03 0.22596
1.0327e-01 1.1775e+00 3.2717e+05 3.0624e+03 0.22611
1.0343e-01 1.1760e+00 3.2592e+05 3.0663e+03 0.22626
1.0359e-01 1.1745e+00 3.2466e+05 3.0703e+03 0.22642
1.0372e-01 1.1732e+00 3.2357e+05 3.0737e+03 0.22655
1.0386e-01 1.1719e+00 3.2248e+05 3.0771e+03 0.22668
1.0400e-01 1.1706e+00 3.2140e+05 3.0806e+03 0.22682
1.0414e-01 1.1692e+00 3.2031e+05 3.0841e+03 0.22695
1.0428e-01 1.1679e+00 3.1922e+05 3.0876e+03 0.22709
1.0442e-01 1.1666e+00 3.1812e+05 3.0911e+03 0.22723
1.0457e-01 1.1652e+00 3.1702e+05 3.0947e+03 0.22737
1.0471e-01 1.1639e+00 3.1592e+05 3.0983e+03 0.22751
1.0486e-01 1.1625e+00 3.1481e+05 3.1020e+03 0.22765
1.0500e-01 1.1611e+00 3.1369e+05 3.1056e+03 0.22779
1.0515e-01 1.1597e+00 3.1257e+05 3.1093e+03 0.22794
1.0530e-01 1.1584e+00 3.1145e+05 3.1131e+03 0.22808
1.0545e-01 1.1569e+00 3.1031e+05 3.1169e+03 0.22823
1.0561e-01 1.1555e+00 3.0917e+05 3.1207e+03 0.22838
1.0576e-01 1.1541e+00 3.0802e+05 3.1246e+03 0.22853
1.0592e-01 1.1526e+00 3.0687e+05 3.1285e+03 0.22868
1.0608e-01 1.1512e+00 3.0570e+05 3.1325e+03 0.22884
1.0624e-01 1.1497e+00 3.0452e+05 3.1365e+03 0.22900
1.0640e-01 1.1482e+00 3.0333e+05 3.1406e+03 0.22916
1.0657e-01 1.1467e+00 3.0214e+05 3.1447e+03 0.22932
1.0674e-01 1.1452e+00 3.0093e+05 3.1489e+03 0.22949
1.0691e-01 1.1436e+00 2.9970e+05 3.1532e+03 0.22966
1.0709e-01 1.1420e+00 2.9847e+05 3.1576e+03 0.22983
1.0726e-01 1.1404e+00 2.9721e+05 3.1620e+03 0.23000
1.0744e-01 1.1388e+00 2.9595e+05 3.1665e+03 0.23018
1.0763e-01 1.1372e+00 2.9467e+05 3.1711e+03 0.23036
1.0781e-01 1.1355e+00 2.9337e+05 3.1757e+03 0.23055
1.0801e-01 1.1338e+00 2.9205e+05 3.1805e+03 0.23073
1.0820e-01 1.1321e+00 2.9072e+05 3.1854e+03 0.23093
1.0840e-01 1.1303e+00 2.8936e+05 3.1903e+03 0.23112
1.0860e-01 1.1285e+00 2.8799e+05 3.1954e+03 0.23133
1.0881e-01 1.1267e+00 2.8659e+05 3.2006e+03 0.23153
1.0902e-01 1.1248e+00 2.8517e+05 3.2059e+03 0.23174
1.0924e-01 1.1229e+00 2.8373e+05 3.2113e+03 0.23196
1.0946e-01 1.1210e+00 2.8229e+05 3.2167e+03 0.23217
1.0968e-01 1.1191e+00 2.8086e+05 3.2222e+03 0.23239
1.0987e-01 1.1175e+00 2.7963e+05 3.2269e+03 0.23258
1.1005e-01 1.1159e+00 2.7841e+05 3.2316e+03 0.23277
1.1024e-01 1.1142e+00 2.7719e+05 3.2364e+03 0.23296
1.1043e-01 1.1126e+00 2.7598e+05 3.2411e+03 0.23315
1.1063e-01 1.1110e+00 2.7476e+05 3.2459e+03 0.23334
1.1082e-01 1.1093e+00 2.7355e+05 3.2507e+03 0.23353
1.1101e-01 1.1077e+00 2.7234e+05 3.2555e+03 0.23372
1.1120e-01 1.1060e+00 2.7113e+05 3.2603e+03 0.23391
1.1140e-01 1.1044e+00 2.6992e+05 3.2652e+03 0.23411
1.1159e-01 1.1027e+00 2.6871e+05 3.2700e+03 0.23430
1.1179e-01 1.1011e+00 2.6751e+05 3.2750e+03 0.23450
1.1199e-01 1.0994e+00 2.6630e+05 3.2799e+03 0.23470
1.1219e-01 1.0978e+00 2.6510e+05 3.2848e+03 0.23490
1.1239e-01 1.0961e+00 2.6390e+05 3.2898e+03 0.23510
1.1259e-01 1.0945e+00 2.6270e+05 3.2948e+03 0.23530
1.1279e-01 1.0928e+00 2.6150e+05 3.2999e+03 0.23550
1.1298e-01 1.0912e+00 2.6037e+05 3.3046e+03 0.23569
1.1317e-01 1.0897e+00 2.5926e+05 3.3093e+03 0.23588
1.1336e-01 1.0881e+00 2.5815e+05 3.3141e+03 0.23607
1.1355e-01 1.0865e+00 2.5704e+05 3.3188e+03 0.23626
1.1374e-01 1.0850e+00 2.5594e+05 3.3236e+03 0.23645
1.1393e-01 1.0834e+00 2.5484e+05 3.3283e+03 0.23664
1.1412e-01 1.0819e+00 2.5375e+05 3.3331e+03 0.23683
1.1431e-01 1.0803e+00 2.5266e+05 3.3379e+03 0.23703
1.1451e-01 1.0788e+00 2.5157e+05 3.3427e+03 0.23722
1.1470e-01 1.0772e+00 2.5049e+05 3.3475e+03 0.23741
1.1489e-01 1.0757e+00 2.4941e+05 3.3523e+03 0.23761
1.1509e-01 1.0741e+00 2.4833e+05 3.3572e+03 0.23780
1.1528e-01 1.0726e+00 2.4726e+05 3.3620e+03 0.23799
1.1547e-01 1.0710e+00 2.4619e+05 3.3669e+03 0.23819
1.1567e-01 1.0695e+00 2.4513e+05 3.3717e+03 0.23838
1.1586e-01 1.0679e+00 2.4407e+05 3.3766e+03 0.23858
1.1606e-01 1.0664e+00 2.4301e+05 3.3815e+03 0.23877
1.1626e-01 1.0649e+00 2.4196e+05 3.3864e+03 0.23897
1.1645e-01 1.0633e+00 2.4091e+05 3.3913e+03 0.23917
1.1665e-01 1.0618e+00 2.3986e+05 3.3962e+03 0.23936
1.1685e-01 1.0602e+00 2.3882e+05 3.4012e+03 0.23956
1.1705e-01 1.0587e+00 2.3778e+05 3.4061e+03 0.23976
1.1725e-01 1.0572e+00 2.3674e+05 3.4111e+03 0.23996
1.1745e-01 1.0556e+00 2.3571e+05 3.4161e+03 0.24016
1.1765e-01 1.0541e+00 2.3468e+05 3.4210e+03 0.24035
1.1785e-01 1.0525e+00 2.3365e+05 3.4260e+03 0.24055
1.1805e-01 1.0510e+00 2.3263e+05 3.4311e+03 0.24075
1.1825e-01 1.0495e+00 2.3161e+05 3.4361e+03 0.24095
1.1845e-01 1.0479e+00 2.3060e+05 3.4411e+03 0.24115
1.1865e-01 1.0464e+00 2.2958e+05 3.4462e+03 0.24135
1.1886e-01 1.0449e+00 2.2858e+05 3.4512e+03 0.24155
1.1906e-01 1.0433e+00 2.2757e+05 3.4563e+03 0.24175
1.1926e-01 1.0418e+00 2.2657e+05 3.4614e+03 0.24196
1.1943e-01 1.0406e+00 2.2576e+05 3.4655e+03 0.24212
1.1959e-01 1.0393e+00 2.2497e+05 3.4696e+03 0.24228
1.1975e-01 1.0381e+00 2.2418e+05 3.4736e+03 0.24244
1.1992e-01 1.0369e+00 2.2340e+05 3.4777e+03 0.24260
1.2008e-01 1.0357e+00 2.2261e+05 3.4818e+03 0.24276
1.2024e-01 1.0345e+00 2.2183e+05 3.4859e+03 0.24292
1.2041e-01 1.0333e+00 2.2105e+05 3.4900e+03 0.24308
1.2057e-01 1.0320e+00 2.2027e+05 3.4941e+03 0.24324
1.2074e-01 1.0308e+00 2.1950e+05 3.4982e+03 0.24340
1.2090e-01 1.0296e+00 2.1872e+05 3.5023e+03 0.24356
1.2107e-01 1.0284e+00 2.1795e+05 3.5064e+03 0.24373
1.2123e-01 1.0272e+00 2.1718e+05 3.5106e+03 0.24389
1.2140e-01 1.0260e+00 2.1641e+05 3.5147e+03 0.24405
1.2157e-01 1.0248e+00 2.1564e+05 3.5189e+03 0.24421
1.2173e-01 1.0236e+00 2.1488e+05 3.5231e+03 0.24438
1.2190e-01 1.0223e+00 2.1411e+05 3.5273e+03 0.24454
1.2207e-01 1.0211e+00 2.1335e+05 3.5315e+03 0.24470
1.2224e-01 1.0199e+00 2.1259e+05 3.5357e+03 0.24486
1.2241e-01 1.0187e+00 2.1183e+05 3.5399e+03 0.24503
1.2258e-01 1.0175e+00 2.1107e+05 3.5441e+03 0.24519
1.2275e-01 1.0162e+00 2.1031e+05 3.5484e+03 0.24536
1.2292e-01 1.0150e+00 2.0955e+05 3.5527e+03 0.24552
1.2309e-01 1.0138e+00 2.0879e+05 3.5570e+03 0.24569
1.2327e-01 1.0126e+00 2.0804e+05 3.5613e+03 0.24585
1.2344e-01 1.0113e+00 2.0728e+05 3.5656e+03 0.24602
1.2361e-01 1.0101e+00 2.0652e+05 3.5699e+03 0.24619
1.2379e-01 1.0089e+00 2.0577e+05 3.5743e+03 0.24636
1.2396e-01 1.0076e+00 2.0501e+05 3.5787e+03 0.24652
1.2414e-01 1.0064e+00 2.0426e+05 3.5831e+03 0.24669
1.2432e-01 1.0052e+00 2.0350e+05 3.5875e+03 0.24686
1.2450e-01 1.0039e+00 2.0274e+05 3.5920e+03 0.24703
1.2465e-01 1.0029e+00 2.0211e+05 3.5958e+03 0.24718
1.2480e-01 1.0018e+00 2.0147e+05 3.5995e+03 0.24732
1.2495e-01 1.0008e+00 2.0084e+05 3.6033e+03 0.24746
1.2510e-01 9.9971e-01 2.0021e+05 3.6071e+03 0.24761
1.2525e-01 9.9866e-01 1.9958e+05 3.6109e+03 0.24775
1.2541e-01 9.9761e-01 1.9895e+05 3.6147e+03 0.24790
1.2556e-01 9.9655e-01 1.9831e+05 3.6185e+03 0.24804
1.2572e-01 9.9548e-01 1.9768e+05 3.6224e+03 0.24819
1.2587e-01 9.9442e-01 1.9705e+05 3.6263e+03 0.24833
1.2603e-01 9.9335e-01 1.9641e+05 3.6302e+03 0.24848
1.2619e-01 9.9227e-01 1.9577e+05 3.6341e+03 0.24863
1.2634e-01 9.9119e-01 1.9513e+05 3.6381e+03 0.24878
1.2650e-01 9.9010e-01 1.9449e+05 3.6421e+03 0.24893
1.2667e-01 9.8901e-01 1.9385e+05 3.6461e+03 0.24908
1.2683e-01 9.8791e-01 1.9320e+05 3.6502e+03 0.24923
1.2699e-01 9.8681e-01 1.9256e+05 3.6543e+03 0.24938
1.2716e-01 9.8569e-01 1.9190e+05 3.6584e+03 0.24954
1.2732e-01 9.8457e-01 1.9125e+05 3.6625e+03 0.24969
1.2749e-01 9.8345e-01 1.9059e+05 3.6667e+03 0.24985
1.2766e-01 9.8231e-01 1.8993e+05 3.6710e+03 0.25001
1.2783e-01 9.8116e-01 1.8927e+05 3.6753e+03 0.25017
1.2801e-01 9.8001e-01 1.8860e+05 3.6796e+03 0.25033
1.2818e-01 9.7884e-01 1.8793e+05 3.6840e+03 0.25049
1.2836e-01 9.7766e-01 1.8725e+05 3.6884e+03 0.25065
1.2854e-01 9.7647e-01 1.8657e+05 3.6929e+03 0.25082
1.2872e-01 9.7527e-01 1.8588e+05 3.6975e+03 0.25099
1.2891e-01 9.7405e-01 1.8519e+05 3.7021e+03 0.25116
1.2910e-01 9.7282e-01 1.8449e+05 3.7068e+03 0.25133
1.2929e-01 9.7158e-01 1.8378e+05 3.7115e+03 0.25150
1.2948e-01 9.7034e-01 1.8308e+05 3.7162e+03 0.25167
1.2967e-01 9.6910e-01 1.8238e+05 3.7210e+03 0.25185
1.2986e-01 9.6786e-01 1.8168e+05 3.7258e+03 0.25202
1.3005e-01 9.6662e-01 1.8098e+05 3.7306e+03 0.25220
1.3024e-01 9.6538e-01 1.8029e+05 3.7353e+03 0.25237
1.3043e-01 9.6414e-01 1.7959e+05 3.7402e+03 0.25254
1.3063e-01 9.6290e-01 1.7890e+05 3.7450e+03 0.25272
1.3082e-01 9.6166e-01 1.7821e+05 3.7498e+03 0.25289
1.3102e-01 9.6042e-01 1.7752e+05 3.7547e+03 0.25307
1.3121e-01 9.5918e-01 1.7683e+05 3.7595e+03 0.25324
1.3141e-01 9.5793e-01 1.7614e+05 3.7644e+03 0.25342
1.3160e-01 9.5669e-01 1.7546e+05 3.7693e+03 0.25359
1.3180e-01 9.5544e-01 1.7477e+05 3.7742e+03 0.25377
1.3200e-01 9.5420e-01 1.7409e+05 3.7791e+03 0.25395
1.3219e-01 9.5300e-01 1.7344e+05 3.7839e+03 0.25411
1.3238e-01 9.5181e-01 1.7279e+05 3.7886e+03 0.25428
1.3255e-01 9.5073e-01 1.7220e+05 3.7929e+03 0.25444
1.3272e-01 9.4966e-01 1.7162e+05 3.7972e+03 0.25459
1.3289e-01 9.4858e-01 1.7103e+05 3.8015e+03 0.25474
1.3307e-01 9.4751e-01 1.7045e+05 3.8058e+03 0.25489
1.3324e-01 9.4643e-01 1.6987e+05 3.8101e+03 0.25505
1.3341e-01 9.4536e-01 1.6930e+05 3.8145e+03 0.25520
1.3359e-01 9.4428e-01 1.6872e+05 3.8188e+03 0.25535
1.3376e-01 9.4320e-01 1.6814e+05 3.8232e+03 0.25550
1.3394e-01 9.4212e-01 1.6756e+05 3.8276e+03 0.25566
1.3412e-01 9.4104e-01 1.6699e+05 3.8320e+03 0.25581
1.3429e-01 9.3996e-01 1.6641e+05 3.8364e+03 0.25597
1.3447e-01 9.3887e-01 1.6584e+05 3.8408e+03 0.25612
1.3465e-01 9.3778e-01 1.6526e+05 3.8453e+03 0.25628
1.3483e-01 9.3669e-01 1.6469e+05 3.8497e+03 0.25643
1.3501e-01 9.3560e-01 1.6411e+05 3.8542e+03 0.25659
1.3519e-01 9.3451e-01 1.6354e+05 3.8588e+03 0.25675
1.3537e-01 9.3341e-01 1.6296e+05 3.8633e+03 0.25690
1.3555e-01 9.3231e-01 1.6239e+05 3.8678e+03 0.25706
1.3574e-01 9.3121e-01 1.6181e+05 3.8724e+03 0.25722
1.3592e-01 9.3010e-01 1.6123e+05 3.8770e+03 0.25738
1.3611e-01 9.2900e-01 1.6066e+05 3.8817e+03 0.25754
1.3629e-01 9.2788e-01 1.6008e+05 3.8863e+03 0.25770
1.3648e-01 9.2676e-01 1.5950e+05 3.8910e+03 0.25786
1.3667e-01 9.2564e-01 1.5892e+05 3.8957e+03 0.25802
1.3686e-01 9.2452e-01 1.5834e+05 3.9005e+03 0.25818
1.3705e-01 9.2338e-01 1.5776e+05 3.9052e+03 0.25834
1.3724e-01 9.2225e-01 1.5718e+05 3.9101e+03 0.25851
1.3744e-01 9.2111e-01 1.5660e+05 3.9149e+03 0.25867
1.3763e-01 9.1996e-01 1.5601e+05 3.9198e+03 0.25884
1.3783e-01 9.1880e-01 1.5543e+05 3.9247e+03 0.25900
1.3803e-01 9.1764e-01 1.5484e+05 3.9297e+03 0.25917
1.3823e-01 9.1647e-01 1.5425e+05 3.9347e+03 0.25934
1.3843e-01 9.1530e-01 1.5365e+05 3.9398e+03 0.25951
1.3864e-01 9.1411e-01 1.5306e+05 3.9449e+03 0.25968
1.3885e-01 9.1292e-01 1.5246e+05 3.9500e+03 0.25986
1.3905e-01 9.1172e-01 1.5186e+05 3.9552e+03 0.26003
1.3927e-01 9.1050e-01 1.5125e+05 3.9605e+03 0.26021
1.3948e-01 9.0928e-01 1.5065e+05 3.9658e+03 0.26038
1.3969e-01 9.0805e-01 1.5003e+05 3.9712e+03 0.26056
1.3991e-01 9.0680e-01 1.4942e+05 3.9766e+03 0.26074
1.4013e-01 9.0555e-01 1.4880e+05 3.9822e+03 0.26093
1.4036e-01 9.0428e-01 1.4817e+05 3.9878e+03 0.26111
1.4059e-01 9.0300e-01 1.4754e+05 3.9934e+03 0.26130
1.4082e-01 9.0170e-01 1.4691e+05 3.9992e+03 0.26149
1.4105e-01 9.0039e-01 1.4627e+05 4.0050e+03 0.26168
1.4129e-01 8.9906e-01 1.4562e+05 4.0109e+03 0.26188
1.4153e-01 8.9771e-01 1.4497e+05 4.0169e+03 0.26207
1.4177e-01 8.9635e-01 1.4431e+05 4.0230e+03 0.26227
1.4202e-01 8.9497e-01 1.4364e+05 4.0292e+03 0.26248
1.4227e-01 8.9357e-01 1.4297e+05 4.0356e+03 0.26268
1.4253e-01 8.9214e-01 1.4229e+05 4.0420e+03 0.26289
1.4280e-01 8.9070e-01 1.4160e+05 4.0486e+03 0.26310
1.4306e-01 8.8925e-01 1.4090e+05 4.0552e+03 0.26332
1.4333e-01 8.8778e-01 1.4021e+05 4.0618e+03 0.26353
1.4360e-01 8.8631e-01 1.3952e+05 4.0686e+03 0.26375
1.4387e-01 8.8484e-01 1.3882e+05 4.0754e+03 0.26397
1.4412e-01 8.8347e-01 1.3818e+05 4.0817e+03 0.26417
1.4438e-01 8.8210e-01 1.3753e+05 4.0880e+03 0.26438
1.4463e-01 8.8073e-01 1.3689e+05 4.0944e+03 0.26458
1.4489e-01 8.7936e-01 1.3626e+05 4.1008e+03 0.26479
1.4514e-01 8.7798e-01 1.3562e+05 4.1072e+03 0.26499
1.4540e-01 8.7661e-01 1.3498e+05 4.1136e+03 0.26520
1.4566e-01 8.7523e-01 1.3435e+05 4.1201e+03 0.26541
1.4592e-01 8.7385e-01 1.3371e+05 4.1266e+03 0.26561
1.4619e-01 8.7247e-01 1.3308e+05 4.1331e+03 0.26582
1.4645e-01 8.7109e-01 1.3245e+05 4.1397e+03 0.26603
1.4671e-01 8.6970e-01 1.3182e+05 4.1463e+03 0.26624
1.4698e-01 8.6831e-01 1.3119e+05 4.1529e+03 0.26645
1.4725e-01 8.6692e-01 1.3056e+05 4.1596e+03 0.26666
1.4751e-01 8.6552e-01 1.2993e+05 4.1663e+03 0.26687
1.4773e-01 8.6441e-01 1.2943e+05 4.1717e+03 0.26704
1.4794e-01 8.6330e-01 1.2893e+05 4.1770e+03 0.26721
1.4816e-01 8.6220e-01 1.2843e+05 4.1824e+03 0.26738
1.4837e-01 8.6109e-01 1.2794e+05 4.1877e+03 0.26755
1.4859e-01 8.5999e-01 1.2745e+05 4.1931e+03 0.26772
1.4881e-01 8.5888e-01 1.2696e+05 4.1985e+03 0.26789
1.4902e-01 8.5777e-01 1.2647e+05 4.2040e+03 0.26806
1.4924e-01 8.5666e-01 1.2598e+05 4.2094e+03 0.26823
1.4946e-01 8.5555e-01 1.2549e+05 4.2149e+03 0.26840
1.4968e-01 8.5444e-01 1.2500e+05 4.2204e+03 0.26858
1.4990e-01 8.5332e-01 1.2451e+05 4.2259e+03 0.26875
1.5013e-01 8.5220e-01 1.2402e+05 4.2314e+03 0.26892
1.5035e-01 8.5108e-01 1.2353e+05 4.2370e+03 0.26910
1.5057e-01 8.4996e-01 1.2304e+05 4.2426e+03 0.26927
1.5080e-01 8.4884e-01 1.2256e+05 4.2482e+03 0.26945
1.5102e-01 8.4771e-01 1.2207e+05 4.2538e+03 0.26962
1.5125e-01 8.4659e-01 1.2158e+05 4.2595e+03 0.26980
1.5148e-01 8.4546e-01 1.2110e+05 4.2652e+03 0.26998
1.5171e-01 8.4433e-01 1.2061e+05 4.2709e+03 0.27016
1.5194e-01 8.4319e-01 1.2013e+05 4.2767e+03 0.27034
1.5217e-01 8.4206e-01 1.1964e+05 4.2824e+03 0.27052
1.5240e-01 8.4092e-01 1.1916e+05 4.2882e+03 0.27070
1.5263e-01 8.3977e-01 1.1867e+05 4.2941e+03 0.27088
1.5287e-01 8.3863e-01 1.1819e+05 4.2999e+03 0.27106
1.5311e-01 8.3748e-01 1.1770e+05 4.3058e+03 0.27125
1.5334e-01 8.3633e-01 1.1722e+05 4.3117e+03 0.27143
1.5358e-01 8.3518e-01 1.1673e+05 4.3177e+03 0.27162
1.5382e-01 8.3402e-01 1.1625e+05 4.3237e+03 0.27180
1.5406e-01 8.3286e-01 1.1576e+05 4.3297e+03 0.27199
1.5431e-01 8.3170e-01 1.1528e+05 4.3358e+03 0.27218
1.5455e-01 8.3053e-01 1.1480e+05 4.3419e+03 0.27237
1.5480e-01 8.2936e-01 1.1431e+05 4.3480e+03 0.27256
1.5504e-01 8.2818e-01 1.1383e+05 4.3542e+03 0.27276
1.5529e-01 8.2700e-01 1.1334e+05 4.3604e+03 0.27295
1.5554e-01 8.2582e-01 1.1285e+05 4.3666e+03 0.27314
1.5580e-01 8.2463e-01 1.1237e+05 4.3729e+03 0.27334
1.5605e-01 8.2344e-01 1.1188e+05 4.3792e+03 0.27354
1.5630e-01 8.2224e-01 1.1139e+05 4.3856e+03 0.27374
1.5656e-01 8.2104e-01 1.1091e+05 4.3920e+03 0.27394
1.5682e-01 8.1983e-01 1.1042e+05 4.3985e+03 0.27414
1.5708e-01 8.1862e-01 1.0993e+05 4.4050e+03 0.27434
1.5735e-01 8.1740e-01 1.0944e+05 4.4116e+03 0.27455
1.5761e-01 8.1618e-01 1.0895e+05 4.4182e+03 0.27475
1.5788e-01 8.1495e-01 1.0845e+05 4.4249e+03 0.27496
1.5815e-01 8.1371e-01 1.0796e+05 4.4316e+03 0.27517
1.5842e-01 8.1247e-01 1.0747e+05 4.4384e+03 0.27539
1.5869e-01 8.1122e-01 1.0697e+05 4.4452e+03 0.27560
1.5897e-01 8.0996e-01 1.0648e+05 4.4521e+03 0.27582
1.5925e-01 8.0870e-01 1.0598e+05 4.4591e+03 0.27603
1.5953e-01 8.0743e-01 1.0548e+05 4.4661e+03 0.27625
